transactionHash,dateTime,from,to,transactionType,assetContract,assetSymbol,tokenId,value,gasFeeEth
"0x66e116b919a2bbbb1c13f612dd35fd9eec7698d3c4fd8be9e9361c68edd7a3b3","2022-12-20T05:46:23.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","5180.858338",""
"0x8571ce05fcb4e8125df7e395f1e482f9b157c6df81b3576434d21962f46bcab2","2022-12-20T05:46:35.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","9467.002954",""
"0x3378930521710d5e06b9363577a1f32cacd2c2a94610845eae2d51ca2901c6e8","2022-12-20T05:50:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","14647.861291",""
"0x3378930521710d5e06b9363577a1f32cacd2c2a94610845eae2d51ca2901c6e8","2022-12-20T05:50:23.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2205.574380",""
"0xe31cbc871265b2502d36b5da0def14e2667ce3ba6caa061335ff5ae8fe8c5842","2022-12-21T15:21:23.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","4692.388353",""
"0x92a64783ab12509ca03b035301cc6d800cc2fc4edd984db4d778c37ecc2037ac","2022-12-21T15:21:47.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","8591.239207",""
"0xfc75d2dfc908cf3da9582279f934898b445deae7969ef9ed1e53d17042746f07","2022-12-21T15:23:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","13283.627560",""
"0xfc75d2dfc908cf3da9582279f934898b445deae7969ef9ed1e53d17042746f07","2022-12-21T15:23:59.000Z","0x4585fe77225b41b697c938b018e2ac67ac5a20c0","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","WBTC","","0.108680",""
"0x09aa77a77089bb76838cbb19e040171c8612add6803f90c0df6d7c8ae15f0abc","2022-12-21T15:25:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0x9c39809dec7f95f5e0713634a4d0701329b3b4d2","variableDebtWBTC","","0.108680",""
"0x09aa77a77089bb76838cbb19e040171c8612add6803f90c0df6d7c8ae15f0abc","2022-12-21T15:25:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656","ERC-20","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","WBTC","","0.108680",""
"0xea39bcd8f8883cc32bd67bd8d069583b359ddbecef5a816722c643c1a04139d8","2022-12-21T15:26:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0xbcca60bb61934080951369a648fb03df4f96263c","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","57877.277159",""
"0xea39bcd8f8883cc32bd67bd8d069583b359ddbecef5a816722c643c1a04139d8","2022-12-21T15:26:11.000Z","0x0000000000000000000000000000000000000000","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xbcca60bb61934080951369a648fb03df4f96263c","aUSDC","","57877.277159",""
"0xf067fb02934e0a0c73a5a728131a0646d1f4f062fbc304bbb0b0f924ac1da090","2022-12-23T03:27:59.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","9239.018923",""
"0xcdc122227d39dd59c9008e9d0e6d09a9cc1ce6633a6b3b8b193298ecba97e398","2022-12-23T03:28:23.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","5115.726608",""
"0x7ce6064eadcfb425a7979ae67934b0980cee8aa25a0ac29e5136640c8906f698","2022-12-23T03:28:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","14354.745531",""
"0x7ce6064eadcfb425a7979ae67934b0980cee8aa25a0ac29e5136640c8906f698","2022-12-23T03:28:59.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2157.419868",""
"0x8f40e51b7bec5d9c3a4fe6f258ef56e1066496a0e4df6cb5b4be3b72e70ceed2","2022-12-24T13:25:11.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","4813.770125",""
"0x8e9373d6082f0cf65477c8d677b08d8e0a28bd630ee888c1d1456f7dc0717715","2022-12-24T13:25:35.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","8644.603007",""
"0xd99c0db79f0ab8c21eb160d012dfcdea1b3733c5a6d164fe42e3cee6948058c1","2022-12-24T13:27:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","13458.373133",""
"0xd99c0db79f0ab8c21eb160d012dfcdea1b3733c5a6d164fe42e3cee6948058c1","2022-12-24T13:27:59.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","1967.171980",""
"0x37304dd4e4285eeac76957aa90b2382e173483f24440c7a81a05541b05a66f5b","2022-12-24T13:42:23.000Z","0xbcca60bb61934080951369a648fb03df4f96263c","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","135875.408152",""
"0x37304dd4e4285eeac76957aa90b2382e173483f24440c7a81a05541b05a66f5b","2022-12-24T13:42:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xbcca60bb61934080951369a648fb03df4f96263c","aUSDC","","135875.408152",""
"0xc60090f6bd8aa1999165e69f5d39de73326ccc7119834023a014d6f45878b069","2022-12-24T13:46:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x6ae0e76334844136fe0f4ccd4a6ddc8c1f562df6","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","100.000000",""
"0x565af883846681e94d92ff6ca4b512f78a90cee453e14500a8b68c8d03e7a0e4","2022-12-24T13:48:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x6ae0e76334844136fe0f4ccd4a6ddc8c1f562df6","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","139900.000000",""
"0x4b513565faa50d2265cf60ae7e574417877711a7b7a7f26937c745913205c553","2022-12-24T13:50:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x6ae16dcaa3397f2989e3c650c7f8ae3fc8762df6","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0xad60d814250cec7b805cf36abbe5754119d25fabae2ac66ebc734316527a411a","2022-12-24T16:13:11.000Z","0xa3d1c4196767df957baea7cd27d43080ef562df6","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0xe5beb39b24bb5b74b5210d62ec597ba173af8b20dd3df843121c4cc9c198ecbd","2022-12-25T11:38:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x6aeae6dad0259697974a79f74345250761a62df6","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0x3467675c2802d600ba83b71516f3374f23c96d38049d5599a9998787dcd8c289","2022-12-26T05:27:11.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","5705.460437",""
"0x36d72cb0a80ef943f7210cd2aae0bcd07fcae60cb7cad9d3996a6cbf5cf8cb0c","2022-12-26T05:27:35.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","10148.488223",""
"0xa562c1ee78306b33641d1714105db5d407fd2cf2354c709545f2f782407e0a61","2022-12-26T05:48:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","15853.948661",""
"0xa562c1ee78306b33641d1714105db5d407fd2cf2354c709545f2f782407e0a61","2022-12-26T05:48:23.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2021.130108",""
"0x7e40278a19b7372a7856fb96c6fa64062f3e93acc66472a49c3f56353ae7328e","2022-12-26T11:40:23.000Z","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xe89c2dccfa045f3538ae3ebbfff3daec6a40a73a","$ Visit USDCXMAS.com to claim","","9000.000000",""
"0x92acb0062d7cd0b7804a61885b26ec5f9f4aa022450465898eba66adf9843272","2022-12-27T02:20:11.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","3008.568373",""
"0xca2cab770163c40f308af5335fb184841fa3a0e2aa5935414fa3d15e55e50ea0","2022-12-27T02:20:59.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","5247.259148",""
"0x64ef122a98086529c120a38556786927e415fd0c0e04e5892f9239bd10f4731c","2022-12-27T06:21:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","8255.827521",""
"0x64ef122a98086529c120a38556786927e415fd0c0e04e5892f9239bd10f4731c","2022-12-27T06:21:11.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","1094.814103",""
"0x2692498d56363c976ed9b47fbe2f1cfd63977d4c899628e3388c841338f8a24e","2022-12-29T02:16:23.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","6714.880576",""
"0xf6f3fba3e90aa2b23f074b6f21da73d81b5306033ca0f889fec1216f99737777","2022-12-29T02:16:35.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","12334.687136",""
"0x2d1d7f3426145217516168dbc3bbc4a128ab7ff26aed576f68ca4390ad73fa04","2022-12-29T02:17:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","19049.567712",""
"0x2d1d7f3426145217516168dbc3bbc4a128ab7ff26aed576f68ca4390ad73fa04","2022-12-29T02:17:35.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2338.433295",""
"0xa9e32d0bfe5265da56d0bc785afa676748347bf7f846f1e56d7897bc28b52117","2022-12-31T14:15:47.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","8423.785462",""
"0x7cd7944b33574a7bce5ce8041b972cae87c340eb4baa979a9cadf8df2d041712","2022-12-31T14:15:47.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","15624.215769",""
"0x713418d095a7b410b92698b3ca19313cc2bd81e96aa2c4df4cba2ed20d9d54ce","2022-12-31T14:19:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","24048.001231",""
"0x713418d095a7b410b92698b3ca19313cc2bd81e96aa2c4df4cba2ed20d9d54ce","2022-12-31T14:19:11.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2779.153911",""
"0xe22e31255ab46e32f81021ce27ca83c960c506236c217274b09e81225c2e75ab","2023-01-03T02:06:11.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","8537.349796",""
"0x4434712cc29da5cb50e0e1b53b732efd840c52a4e39da7a61e3f6f77c578fd86","2023-01-03T02:06:23.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","15526.847484",""
"0xaadfd93329eca8464cf500b0c8a9b603e33b5d00c9cafeee118becdf1b066067","2023-01-03T02:06:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","24064.197280",""
"0xaadfd93329eca8464cf500b0c8a9b603e33b5d00c9cafeee118becdf1b066067","2023-01-03T02:06:59.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2751.536795",""
"0x2bdf43c37f45136c5182d25e4b44316cc29b769247a6227774b2e40c6671e4cc","2023-01-05T02:02:23.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","6819.900491",""
"0x22d87dc0b3d86912216850300d081ea920357ecf9270c0bd14422ed74db16f12","2023-01-05T02:02:23.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","12433.538208",""
"0x99502deacd38445b57696820ae96300c68ba24dca2b0ee840b4920981caf6196","2023-01-05T02:54:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","19253.438698",""
"0x99502deacd38445b57696820ae96300c68ba24dca2b0ee840b4920981caf6196","2023-01-05T02:54:59.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2062.203305",""
"0x7f428640e704ea2c29468619ee6cf02cf6d9a4d4a3727a9a50ff849adcf61a72","2023-01-06T08:50:59.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","4380.147256",""
"0x2a3927e572a1f0fb6a63b93138c24ad7b3d17d52e20e07f590f442ff7d084637","2023-01-06T08:51:23.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","7977.280896",""
"0x7b27b463de43a8287fa5cdd27b6635b0bc23f835941ec8a987ae7f796ea91d53","2023-01-06T08:51:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","12357.428153",""
"0x7b27b463de43a8287fa5cdd27b6635b0bc23f835941ec8a987ae7f796ea91d53","2023-01-06T08:51:59.000Z","0x4585fe77225b41b697c938b018e2ac67ac5a20c0","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","WBTC","","0.076651",""
"0xc751b8f311b4dce7ad7aeeec22483db45d9731a5af57ef161d0a5d7d1a1056c1","2023-01-08T11:41:59.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","7332.407841",""
"0x4e53940519d2950bc696a674c433039b59a52076f12dbc7fab651c957603ec8c","2023-01-08T11:42:23.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","13187.636574",""
"0xe960d17198e3e67db79e28660763b32b1418765be8707410a844431d600729af","2023-01-08T11:43:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","20520.044416",""
"0xe960d17198e3e67db79e28660763b32b1418765be8707410a844431d600729af","2023-01-08T11:43:11.000Z","0x4585fe77225b41b697c938b018e2ac67ac5a20c0","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","WBTC","","0.128776",""
"0x79d8a3b46bae95e8d5af0b70632b560749fc346d73ecd1d65c9be237ab0c6268","2023-01-08T11:45:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0x9c39809dec7f95f5e0713634a4d0701329b3b4d2","variableDebtWBTC","","0.205427",""
"0x79d8a3b46bae95e8d5af0b70632b560749fc346d73ecd1d65c9be237ab0c6268","2023-01-08T11:45:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656","ERC-20","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","WBTC","","0.205427",""
"0x29f8b5752b468895fdd9c52125fdffee51b56b2e01e143a39e4a6fafb6b896ca","2023-01-10T15:10:11.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","7539.297091",""
"0xe557ccb7bf3e12110bd0e81fc4607ed8941db665cca59df4f6edfe1bea36b579","2023-01-10T15:10:11.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","13343.651051",""
"0x7d099bfaa6d53fe78c41c6fcc2467af757f242aee24d72808432c43cfaa797c6","2023-01-10T15:13:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","20882.948142",""
"0x7d099bfaa6d53fe78c41c6fcc2467af757f242aee24d72808432c43cfaa797c6","2023-01-10T15:13:11.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2266.269195",""
"0x77add6da6d8007b0ceac666b59b82814f85f1f50d3db7c537118bd38e5dc5813","2023-01-12T10:19:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0xdef171fe48cf0115b1d80b88dc8eab59176fee57","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","7000.000000",""
"0x5e5ef3b1d9cea246ad6f8dafb597e757616fab015006313f7de2f4ba0e7eac69","2023-01-14T05:38:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0x045da4bfe02b320f4403674b3b7d121737727a36","DCHF","","0.000000",""
"0x5e5ef3b1d9cea246ad6f8dafb597e757616fab015006313f7de2f4ba0e7eac69","2023-01-14T05:38:23.000Z","0x77e034c8a1392d99a2c776a6c1593866fee36a33","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","WBTC","","20.000000",""
"0xbcc2f91d770caf832d8487986a473f1d46e347990389b57afbdb78f424b85084","2023-01-14T05:38:47.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","12642.256151",""
"0x63e3809e04c897ea541e64daf4960c060e2a4b19a74526fa6a59edd168601574","2023-01-14T05:39:11.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","22801.364908",""
"0xacd9a564e797e09fb931b7df5ae37fcea7598ece5110995c8a401d13ce7e2ce6","2023-01-14T05:39:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0x9c39809dec7f95f5e0713634a4d0701329b3b4d2","variableDebtWBTC","","20.000000",""
"0xacd9a564e797e09fb931b7df5ae37fcea7598ece5110995c8a401d13ce7e2ce6","2023-01-14T05:39:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656","ERC-20","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","WBTC","","20.000000",""
"0x143c093cae95e6ce2b169d606af3ec979bba8f790d1dfd317b5187c8bc2f69db","2023-01-14T05:40:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","35443.621059",""
"0x143c093cae95e6ce2b169d606af3ec979bba8f790d1dfd317b5187c8bc2f69db","2023-01-14T05:40:59.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","4033.482878",""
"0x29835bd0778553a70c462515f87e8c07bc353a21eb734e4296920c7a89f25c84","2023-01-18T06:04:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x95ba4cf87d6723ad9c0db21737d862be80e93911","ERC-20","0xbb9ffb0219e5eed13b0f7e9b9affae5e25acbdca","aUSDC","","250.000000",""
"0x4e763ce589a898162099e288362bd02d153ba834e4cd91e018929b2e4463cef4","2023-01-18T07:24:11.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","13020.182243",""
"0x34bceb29aca1742616efdc2717eac37cead7cbde55cf1d796b1b62e40b920711","2023-01-18T07:24:35.000Z","0x0fa46e8cbceff8468db2ec2fd77731d8a11d3d86","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","22226.583897",""
"0x7cfd379bafed6a2944c9ecdc248148210825af74e2f45d7942db6786c1ca5f00","2023-01-18T07:25:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x21f396dd37a26d7754c513fd916d07f66aa6b81e","ERC-20","0x1ea48b9965bb5086f3b468e50ed93888a661fc17","MON","","35246.766140",""
"0x7cfd379bafed6a2944c9ecdc248148210825af74e2f45d7942db6786c1ca5f00","2023-01-18T07:25:47.000Z","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","3588.377842",""
"0x7a33198eeea41808297d16763146ea04ce442c3a7e217e6910aa67edbb4b92ca","2023-01-18T13:31:59.000Z","0xbcca60bb61934080951369a648fb03df4f96263c","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","80864.598568",""
"0x7a33198eeea41808297d16763146ea04ce442c3a7e217e6910aa67edbb4b92ca","2023-01-18T13:31:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xbcca60bb61934080951369a648fb03df4f96263c","aUSDC","","80864.598568",""
"0xf502c5855c51596f508d05f74f568349122da2ce4df75fcae3b78806b40d4de3","2023-01-18T13:33:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x6ae0e76334844136fe0f4ccd4a6ddc8c1f562df6","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","100.000000",""
